,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2016-05-01 09:00:00,7.0,15.0,16.0,3.0,2.0,17.0,4.0,2.0,4.0,7.0,8.0,1.0,6.0,4.0,5.0,7.0,8.0,5.0,8.0,11.0,2.0,4.0,23.0,37.0,8.0,27.0,10.0,23.0,14.0,8.0,46.0,15.0,15.0,11.0,14.0,21.0,9.0,21.0,16.0,16.0,25.0,35.0,8.0,12.0,17.0,12.0,56.5,55.9,66.43,61.25,65.64,67.05,41.35,76.63,51.47,56.62,63.1,55.38,74.85,72.49,0.5,0.4,0.1,0.3,0.2,0.2,0.3,0.2,0.1,0.2,0.1,0.3,1.37,1.18,1.32,1.27,1.12,0.94,0.1,0.06,0.38,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,5.0,6.0,1.0,2.0,1.0,4.0,2.0,1.0,8.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,7.0,1.0,1.0,5.0,1.0,16.0,28.0,6.0,24.0,8.0,17.0,12.0,7.0,33.0,11.0,11.0,9.0,11.0,17.0,7.0,19.0,10.0,12.0,19.0,23.0,7.0,10.0,9.0,11.0,5.0,4.0,3.0,5.0,3.0,6.0
2016-05-01 10:00:00,7.0,16.0,16.0,3.0,2.0,17.0,4.0,2.0,5.0,6.0,6.0,4.0,5.0,2.0,5.0,9.0,4.0,5.0,3.0,9.0,4.0,1.0,28.0,33.0,18.0,13.0,11.0,24.0,8.0,8.0,49.0,14.0,19.0,11.0,12.0,15.0,13.0,15.0,16.0,16.0,17.0,40.0,12.0,8.0,8.0,9.0,64.94,68.31,69.49,67.98,77.59,70.49,46.95,80.74,62.13,57.22,68.48,68.96,84.53,76.79,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.2,1.36,1.17,1.28,1.26,1.11,0.92,0.09,0.06,0.36,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,7.0,7.0,3.0,2.0,1.0,5.0,1.0,2.0,10.0,3.0,5.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,10.0,1.0,1.0,4.0,1.0,18.0,23.0,13.0,11.0,9.0,17.0,6.0,5.0,34.0,9.0,12.0,9.0,9.0,11.0,9.0,13.0,10.0,12.0,12.0,24.0,11.0,6.0,3.0,8.0,3.0,3.0,2.0,1.0,3.0,2.0
2016-05-01 11:00:00,7.0,15.0,15.0,3.0,2.0,14.0,4.0,2.0,5.0,6.0,4.0,5.0,4.0,1.0,6.0,6.0,7.0,6.0,3.0,1.0,3.0,1.0,24.0,32.0,15.0,8.0,11.0,18.0,12.0,4.0,33.0,10.0,29.0,11.0,11.0,14.0,11.0,10.0,16.0,16.0,12.0,45.0,10.0,6.0,6.0,9.0,69.06,75.99,72.22,75.79,77.46,78.33,53.54,83.89,69.35,62.28,71.29,82.15,90.72,80.83,0.4,0.3,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.1,0.1,0.2,1.36,1.17,1.28,1.26,1.12,0.91,0.1,0.05,0.36,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,6.0,7.0,3.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,10.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,12.0,1.0,1.0,3.0,1.0,14.0,21.0,10.0,6.0,8.0,13.0,9.0,2.0,25.0,7.0,15.0,9.0,8.0,9.0,8.0,9.0,10.0,12.0,9.0,26.0,9.0,5.0,1.0,7.0,2.0,1.0,3.0,5.0,4.0,1.0
2016-05-01 12:00:00,7.0,15.0,15.0,3.0,2.0,13.0,4.0,2.0,4.0,7.0,4.0,7.0,7.0,2.0,7.0,6.0,8.0,4.0,3.0,9.0,9.0,4.0,28.0,32.0,17.0,7.0,9.0,16.0,9.0,4.0,33.0,13.0,29.0,14.0,10.0,13.0,9.0,10.0,17.0,16.0,12.0,45.0,12.0,6.0,5.0,8.0,72.29,80.12,76.95,79.39,81.32,80.87,57.96,83.57,73.62,66.73,75.79,88.59,91.23,81.61,0.4,0.3,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,1.36,1.17,1.27,1.26,1.11,0.91,0.1,0.05,0.36,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,8.0,7.0,4.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,9.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,13.0,1.0,1.0,3.0,1.0,16.0,21.0,11.0,5.0,8.0,11.0,6.0,2.0,24.0,8.0,15.0,12.0,7.0,8.0,6.0,8.0,10.0,12.0,8.0,25.0,10.0,4.0,1.0,7.0,1.0,4.0,3.0,6.0,1.0,1.0
2016-05-01 13:00:00,8.0,16.0,15.0,3.0,2.0,16.0,5.0,2.0,5.0,5.0,7.0,5.0,3.0,1.0,8.0,7.0,7.0,6.0,3.0,2.0,2.0,4.0,35.0,33.0,17.0,10.0,10.0,16.0,8.0,4.0,23.0,13.0,29.0,16.0,12.0,12.0,8.0,11.0,16.0,21.0,12.0,53.0,12.0,7.0,5.0,9.0,75.4,80.96,80.04,81.91,85.17,83.0,66.91,87.82,76.35,64.69,75.64,91.45,93.98,83.38,0.5,0.4,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.1,1.36,1.16,1.27,1.26,1.11,0.91,0.1,0.05,0.37,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,11.0,8.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,9.0,2.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,15.0,1.0,1.0,3.0,1.0,17.0,21.0,11.0,8.0,8.0,11.0,5.0,3.0,18.0,8.0,15.0,14.0,8.0,8.0,5.0,9.0,9.0,17.0,8.0,29.0,10.0,5.0,1.0,8.0,4.0,1.0,4.0,5.0,3.0,1.0
2016-05-01 14:00:00,8.0,15.0,15.0,3.0,2.0,17.0,5.0,2.0,5.0,3.0,8.0,6.0,4.0,3.0,8.0,8.0,6.0,4.0,9.0,6.0,5.0,6.0,41.0,33.0,18.0,9.0,10.0,18.0,7.0,8.0,27.0,14.0,33.0,15.0,13.0,14.0,8.0,11.0,17.0,21.0,13.0,61.0,14.0,8.0,6.0,11.0,78.37,84.09,84.07,84.61,89.39,84.12,68.9,88.92,78.7,68.7,75.53,91.49,97.18,82.31,0.4,0.3,0.1,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0.1,1.36,1.16,1.27,1.26,1.11,0.91,0.1,0.05,0.36,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,14.0,7.0,5.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,11.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,18.0,1.0,1.0,3.0,1.0,21.0,22.0,11.0,7.0,8.0,12.0,5.0,5.0,21.0,9.0,17.0,13.0,9.0,9.0,5.0,10.0,9.0,17.0,9.0,34.0,13.0,6.0,1.0,9.0,5.0,2.0,5.0,3.0,2.0,6.0
2016-05-01 15:00:00,8.0,15.0,15.0,3.0,2.0,16.0,5.0,2.0,5.0,3.0,6.0,13.0,5.0,2.0,8.0,8.0,12.0,7.0,7.0,13.0,14.0,9.0,46.0,34.0,20.0,8.0,10.0,17.0,7.0,7.0,32.0,14.0,35.0,15.0,12.0,14.0,5.0,9.0,16.0,17.0,10.0,52.0,10.0,8.0,6.0,9.0,79.91,86.19,89.8,88.59,90.36,85.01,67.69,91.53,83.2,72.91,82.75,93.19,100.3,88.31,0.5,0.1,0.1,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0.1,1.37,1.16,1.27,1.26,1.11,0.91,0.11,0.05,0.36,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,15.0,8.0,5.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,11.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,15.0,1.0,1.0,3.0,1.0,23.0,22.0,12.0,7.0,8.0,11.0,5.0,4.0,24.0,9.0,18.0,13.0,8.0,9.0,3.0,8.0,9.0,14.0,7.0,29.0,9.0,6.0,1.0,8.0,3.0,1.0,5.0,10.0,4.0,4.0
2016-05-01 16:00:00,7.0,15.0,15.0,3.0,2.0,15.0,5.0,2.0,5.0,2.0,8.0,10.0,7.0,7.0,7.0,6.0,10.0,6.0,13.0,12.0,10.0,9.0,47.0,21.0,16.0,7.0,10.0,13.0,6.0,5.0,23.0,14.0,14.0,14.0,8.0,8.0,7.0,7.0,15.0,12.0,8.0,33.0,6.0,6.0,6.0,6.0,87.31,89.62,88.07,91.04,92.37,86.04,74.71,97.8,86.7,78.02,90.77,97.02,101.8,95.59,0.5,0.2,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,1.36,1.16,1.27,1.25,1.11,0.91,0.11,0.05,0.36,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,16.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,9.0,1.0,1.0,3.0,1.0,23.0,14.0,9.0,5.0,7.0,9.0,5.0,2.0,18.0,8.0,8.0,11.0,6.0,5.0,4.0,6.0,8.0,9.0,6.0,20.0,5.0,4.0,1.0,5.0,5.0,2.0,4.0,8.0,3.0,9.0
2016-05-01 17:00:00,7.0,15.0,14.0,3.0,2.0,15.0,4.0,2.0,5.0,3.0,8.0,9.0,11.0,2.0,6.0,7.0,5.0,4.0,17.0,16.0,5.0,2.0,26.0,24.0,12.0,10.0,8.0,12.0,4.0,7.0,24.0,11.0,18.0,12.0,10.0,8.0,9.0,8.0,22.0,9.0,9.0,27.0,6.0,5.0,7.0,9.0,87.33,89.55,90.31,93.77,98.2,84.92,76.83,100.2,86.97,80.44,94.51,97.56,102.8,95.32,0.3,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.2,1.36,1.16,1.27,1.26,1.11,0.91,0.1,0.05,0.36,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,8.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,14.0,16.0,8.0,8.0,7.0,9.0,3.0,5.0,19.0,7.0,9.0,9.0,7.0,5.0,5.0,6.0,12.0,6.0,7.0,18.0,4.0,4.0,2.0,6.0,5.0,4.0,4.0,2.0,2.0,13.0
2016-05-01 18:00:00,7.0,15.0,14.0,3.0,2.0,13.0,4.0,2.0,4.0,3.0,8.0,8.0,19.0,9.0,8.0,6.0,3.0,9.0,7.0,9.0,13.0,8.0,45.0,28.0,16.0,9.0,14.0,9.0,3.0,12.0,48.0,14.0,24.0,10.0,11.0,10.0,8.0,10.0,34.0,13.0,12.0,36.0,7.0,6.0,6.0,7.0,84.58,89.6,88.76,95.85,97.27,84.49,63.54,98.14,85.91,75.99,90.77,94.07,102.5,92.59,0.4,0.1,0.1,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,1.36,1.16,1.28,1.26,1.11,0.91,0.1,0.05,0.36,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,14.0,6.0,4.0,1.0,2.0,1.0,1.0,2.0,8.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,10.0,2.0,2.0,9.0,1.0,1.0,3.0,1.0,24.0,19.0,11.0,7.0,11.0,7.0,2.0,8.0,36.0,9.0,13.0,7.0,8.0,8.0,5.0,9.0,18.0,10.0,9.0,22.0,5.0,5.0,2.0,5.0,5.0,7.0,5.0,1.0,7.0,4.0
