,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2020-09-01 09:00:00,10.0,9.0,13.0,7.0,5.0,8.0,9.0,7.0,4.0,8.0,17.0,8.0,14.0,13.0,13.0,21.0,17.0,4.0,24.0,18.0,6.0,13.0,16.0,169.0,110.0,71.0,79.0,156.0,90.0,28.0,60.0,96.0,107.0,63.0,65.0,93.0,158.0,53.0,48.0,55.0,119.0,92.0,191.0,47.0,27.0,48.0,64.0,11.01,14.33,3.62,6.39,21.74,16.69,14.72,25.66,23.35,128.0,8.58,26.59,24.59,30.99,2.5,0.4,3.6,1.4,1.7,1.6,0.5,0.1,0.5,0.2,0.2,0.3,1.46,1.17,1.35,1.34,1.0,0.97,0.12,0.17,0.38,0.3,0.3,0.3,0.5,0.1,0.4,0.4,0.3,0.4,0.2,68.0,22.0,4.0,11.0,52.0,16.0,1.0,7.0,17.0,25.0,10.0,4.0,13.0,52.0,2.0,3.0,3.0,36.0,20.0,72.0,3.0,2.0,3.0,4.0,65.0,76.0,64.0,62.0,77.0,66.0,26.0,49.0,70.0,68.0,48.0,59.0,73.0,78.0,51.0,44.0,50.0,64.0,61.0,81.0,42.0,23.0,42.0,57.0,5.0,7.0,4.0,6.0,77.0,18.0,3.0
2020-09-01 10:00:00,11.0,10.0,12.0,9.0,6.0,9.0,10.0,7.0,12.89,8.0,19.0,32.0,22.0,27.0,19.0,30.0,27.0,9.0,10.0,25.0,5.0,22.0,20.0,172.0,129.0,97.0,88.0,143.0,171.0,132.0,89.0,115.0,133.0,93.0,62.0,94.0,137.0,72.0,89.0,90.0,121.0,134.0,240.0,80.0,32.0,103.0,87.0,9.69,11.13,5.75,4.42,1.51,14.62,14.69,29.77,7.68,150.0,6.67,29.03,9.78,23.92,3.5,0.6,5.3,3.0,1.8,3.0,0.8,0.1,0.8,0.4,0.2,0.4,1.51,1.35,1.32,1.37,1.13,0.94,0.14,0.23,0.38,0.4,0.3,0.3,0.5,0.3,0.4,0.4,0.3,0.3,0.3,63.0,31.0,14.0,14.0,45.0,56.0,42.0,18.0,26.0,36.0,18.0,6.0,12.0,37.0,6.0,15.0,15.0,36.0,39.0,95.0,14.0,4.0,24.0,13.0,75.0,80.0,76.0,67.0,74.0,85.0,67.0,62.0,74.0,78.0,65.0,53.0,75.0,81.0,62.0,66.0,67.0,66.0,74.0,94.0,58.0,25.0,66.0,68.0,1.0,10.0,4.0,7.0,74.0,3.0,1.0
2020-09-01 11:00:00,10.0,11.0,12.0,9.0,6.0,11.0,11.0,10.0,22.56,8.0,34.0,51.0,39.0,42.0,21.0,51.0,28.0,3.0,30.0,28.0,17.0,25.0,23.0,201.0,126.0,120.0,105.0,89.0,140.0,114.0,66.0,136.0,104.0,119.0,98.0,103.0,104.0,89.0,91.0,96.0,98.0,89.0,146.0,70.0,27.0,77.0,85.0,16.41,11.58,16.74,8.81,6.61,27.82,17.04,17.92,10.96,103.0,15.21,40.51,20.91,27.3,4.9,1.8,4.3,6.1,2.9,4.1,0.8,0.2,0.6,0.7,0.3,0.4,1.52,1.27,1.27,1.38,1.08,0.94,0.14,0.19,0.33,0.4,0.2,0.3,0.5,0.3,0.5,0.4,0.3,0.2,0.2,81.0,28.0,23.0,22.0,15.0,38.0,33.0,12.0,38.0,22.0,30.0,20.0,20.0,20.0,13.0,14.0,19.0,25.0,21.0,40.0,14.0,3.0,15.0,13.0,76.0,82.0,84.0,71.0,66.0,81.0,63.0,48.0,78.0,71.0,73.0,67.0,73.0,73.0,69.0,69.0,67.0,59.0,56.0,85.0,49.0,22.0,54.0,65.0,13.0,16.0,2.0,2.0,53.0,12.0,12.0
2020-09-01 12:00:00,9.0,10.0,12.0,9.0,6.0,11.0,11.0,9.0,6.0,7.0,34.0,39.0,27.0,36.0,22.0,48.0,31.0,10.0,24.0,24.0,16.0,21.0,20.0,145.0,142.0,109.0,78.0,80.0,96.0,78.0,57.0,196.0,112.0,150.0,89.0,132.0,130.0,99.0,108.0,82.0,112.0,64.0,127.0,52.0,26.0,52.0,80.0,14.35,24.7,32.5,20.17,18.92,42.94,9.98,23.5,11.21,89.0,18.78,60.35,37.83,33.46,5.7,2.3,4.8,2.3,4.7,3.7,0.8,0.3,0.5,0.3,0.4,0.4,1.57,1.2,1.26,1.39,1.02,0.95,0.17,0.19,0.31,0.3,0.3,0.3,0.4,0.2,0.6,0.4,0.3,0.2,0.2,50.0,38.0,23.0,13.0,15.0,20.0,15.0,9.0,71.0,27.0,46.0,16.0,34.0,33.0,19.0,19.0,16.0,34.0,11.0,35.0,10.0,3.0,7.0,12.0,69.0,84.0,73.0,58.0,57.0,65.0,55.0,44.0,86.0,70.0,80.0,65.0,80.0,80.0,70.0,78.0,59.0,60.0,48.0,73.0,37.0,22.0,41.0,62.0,11.0,7.0,1.0,6.0,58.0,8.0,11.0
2020-09-01 13:00:00,8.0,10.0,11.0,10.0,7.0,9.0,10.0,8.0,5.0,8.0,32.0,36.0,34.0,40.0,10.0,58.0,34.0,37.0,10.0,28.0,8.0,18.0,23.0,106.0,117.0,134.0,113.0,63.0,75.0,80.0,57.0,100.0,125.0,128.0,127.0,91.0,65.0,124.0,92.0,127.0,71.0,63.0,91.0,69.0,34.0,69.0,97.0,30.61,29.67,46.31,43.37,36.57,54.42,42.24,27.15,28.31,86.0,37.72,68.52,43.74,38.41,6.5,3.3,3.8,4.8,5.6,2.6,0.8,0.5,0.4,0.4,0.4,0.3,1.57,1.25,1.26,1.42,1.05,0.94,0.14,0.2,0.32,0.2,0.2,0.3,0.3,0.2,0.4,0.4,0.4,0.1,0.3,27.0,29.0,31.0,28.0,10.0,13.0,18.0,11.0,25.0,30.0,37.0,35.0,18.0,10.0,32.0,17.0,35.0,18.0,13.0,20.0,16.0,6.0,15.0,20.0,64.0,72.0,87.0,69.0,47.0,54.0,53.0,41.0,63.0,79.0,71.0,73.0,63.0,50.0,75.0,66.0,73.0,43.0,44.0,60.0,44.0,25.0,46.0,67.0,6.0,11.0,1.0,8.0,17.0,2.0,4.0
2020-09-01 14:00:00,7.0,10.0,11.0,10.0,6.0,9.0,10.0,7.0,5.0,8.0,28.0,58.0,29.0,45.0,33.0,17.0,26.0,36.0,40.0,28.0,14.0,25.0,30.0,53.0,63.0,95.0,83.0,46.0,51.0,44.0,74.0,64.0,67.0,58.0,75.0,46.0,48.0,49.0,48.0,85.0,53.0,77.0,80.0,94.0,51.0,70.0,113.0,64.3,55.41,66.02,70.32,63.2,58.21,69.17,55.55,57.7,64.0,50.5,70.27,56.48,40.7,5.2,3.9,3.0,3.9,5.2,2.7,0.7,0.4,0.3,0.3,0.4,0.3,1.54,1.25,1.25,1.43,1.08,0.93,0.11,0.17,0.32,0.1,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.1,0.3,8.0,11.0,17.0,16.0,6.0,6.0,6.0,15.0,12.0,11.0,10.0,12.0,7.0,6.0,5.0,5.0,16.0,12.0,16.0,15.0,20.0,7.0,14.0,21.0,41.0,47.0,70.0,59.0,37.0,41.0,34.0,51.0,45.0,50.0,42.0,57.0,35.0,38.0,40.0,41.0,60.0,35.0,53.0,57.0,64.0,40.0,49.0,81.0,8.0,8.0,11.0,7.0,18.0,13.0,11.0
2020-09-01 15:00:00,6.0,9.0,10.0,10.0,6.0,9.0,9.0,6.0,4.0,7.0,15.0,23.0,24.0,60.0,18.0,15.0,11.0,19.0,27.0,34.0,3.0,22.0,18.0,45.0,57.0,69.0,54.0,25.0,36.0,34.0,52.0,49.0,46.0,46.0,46.0,31.0,33.0,53.0,41.0,61.0,58.0,56.0,73.0,58.0,32.0,52.0,61.0,68.55,75.15,85.58,84.36,75.48,72.69,76.72,75.01,62.29,43.0,59.69,84.96,66.25,67.82,3.9,1.4,2.2,2.5,3.6,3.4,0.6,0.3,0.2,0.2,0.3,0.3,1.53,1.22,1.26,1.43,1.06,0.94,0.11,0.16,0.32,0.1,0.1,0.2,0.3,0.2,0.3,0.3,0.3,0.1,0.3,8.0,9.0,9.0,10.0,3.0,4.0,5.0,6.0,8.0,5.0,8.0,5.0,4.0,3.0,7.0,3.0,11.0,11.0,7.0,14.0,8.0,4.0,8.0,6.0,32.0,44.0,56.0,39.0,21.0,30.0,26.0,42.0,37.0,37.0,33.0,39.0,25.0,29.0,43.0,36.0,43.0,42.0,46.0,52.0,45.0,26.0,40.0,51.0,5.0,7.0,5.0,1.0,6.0,13.0,2.0
2020-09-01 16:00:00,6.0,9.0,10.0,10.0,6.0,9.0,9.0,6.0,4.0,7.0,15.0,17.0,16.0,45.0,20.0,21.0,14.0,17.0,4.0,47.0,14.0,19.0,16.0,40.0,49.0,62.0,41.0,21.0,29.0,30.0,41.0,32.0,38.0,34.0,26.0,28.0,20.0,34.0,23.0,44.0,46.0,35.0,63.0,36.0,23.0,29.0,43.0,75.61,80.13,91.5,89.6,78.77,77.26,87.13,84.62,72.54,36.0,67.89,95.39,77.53,79.4,3.1,1.0,1.3,1.3,2.9,3.1,0.5,0.2,0.2,0.1,0.2,0.3,1.49,1.21,1.23,1.4,1.05,0.93,0.09,0.16,0.3,0.1,0.1,0.2,0.3,0.2,0.3,0.3,0.2,0.1,0.2,7.0,8.0,10.0,6.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,3.0,3.0,1.0,3.0,2.0,10.0,9.0,4.0,11.0,5.0,3.0,4.0,4.0,30.0,36.0,46.0,32.0,17.0,25.0,25.0,33.0,24.0,30.0,25.0,21.0,23.0,18.0,29.0,19.0,30.0,33.0,29.0,46.0,29.0,18.0,23.0,36.0,5.0,4.0,7.0,4.0,6.0,1.0,12.0
2020-09-01 17:00:00,6.0,9.0,10.0,9.0,6.0,9.0,9.0,6.0,4.0,7.0,20.0,2.0,22.0,42.0,18.0,9.0,10.0,15.0,25.0,33.0,13.0,16.0,11.0,53.0,37.0,53.0,31.0,18.0,21.0,20.0,24.0,29.0,28.0,31.0,25.0,24.0,20.0,26.0,20.0,31.0,28.0,19.0,39.0,23.0,18.0,17.0,26.0,89.21,91.84,100.4,102.5,91.31,85.56,95.72,94.33,84.88,28.0,85.27,105.5,89.7,97.61,2.1,0.7,1.2,1.5,2.2,2.1,0.4,0.1,0.2,0.2,0.2,0.3,1.51,1.18,1.24,1.42,1.02,0.94,0.09,0.16,0.3,0.1,0.1,0.2,0.3,0.1,0.2,0.3,0.2,0.1,0.2,10.0,6.0,8.0,5.0,2.0,2.0,2.0,3.0,5.0,4.0,7.0,3.0,3.0,2.0,2.0,2.0,6.0,5.0,2.0,6.0,3.0,2.0,3.0,2.0,37.0,28.0,40.0,23.0,15.0,19.0,17.0,19.0,21.0,22.0,21.0,20.0,19.0,16.0,23.0,16.0,21.0,20.0,16.0,30.0,18.0,14.0,13.0,23.0,13.0,10.0,7.0,1.0,6.0,14.0,10.0
2020-09-01 18:00:00,5.0,9.0,9.0,9.0,5.0,8.0,9.0,7.0,4.0,7.0,10.0,22.0,13.0,37.0,13.0,13.0,12.0,15.0,9.0,14.0,18.0,12.0,12.0,34.0,35.0,38.0,25.0,16.0,20.0,13.0,16.0,24.0,21.0,35.0,20.0,27.0,15.0,23.0,16.0,32.0,25.0,14.0,49.0,24.0,12.0,15.0,25.0,101.4,104.1,109.1,111.0,103.3,99.13,108.3,105.5,96.99,99.1,86.76,118.9,100.0,104.7,2.0,0.7,1.2,1.2,1.6,1.4,0.4,0.1,0.2,0.1,0.1,0.2,1.48,1.14,1.23,1.39,0.99,0.93,0.1,0.16,0.3,0.1,0.1,0.2,0.3,0.1,0.3,0.3,0.2,0.1,0.2,5.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,6.0,2.0,3.0,1.0,2.0,2.0,5.0,5.0,1.0,7.0,3.0,2.0,2.0,2.0,26.0,27.0,31.0,21.0,13.0,19.0,11.0,14.0,18.0,17.0,25.0,18.0,21.0,13.0,20.0,13.0,24.0,18.0,13.0,39.0,19.0,9.0,12.0,22.0,5.0,8.0,3.0,3.0,3.0,3.0,16.0
