,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2020-08-01 09:00:00,8.0,9.0,9.0,11.0,5.0,7.0,8.0,5.0,7.0,6.0,19.0,16.0,24.0,24.0,22.0,29.0,31.0,23.0,23.0,29.0,11.0,19.0,18.0,131.0,36.0,31.0,19.0,45.0,20.0,15.0,105.0,23.0,51.0,20.0,21.0,53.0,66.0,24.0,25.0,41.0,38.0,94.0,63.0,25.0,22.0,78.0,30.0,50.81,42.88,53.8,76.39,53.79,17.73,78.38,72.99,42.41,53.12,44.32,34.05,19.1,62.55,3.2,0.7,1.6,1.9,1.0,2.2,0.4,0.1,0.2,0.1,0.1,0.5,1.52,1.23,1.41,1.39,1.05,1.04,0.13,0.18,0.38,0.1,0.2,0.3,0.4,0.1,0.3,0.3,0.2,0.1,0.2,42.0,4.0,2.0,2.0,4.0,1.0,1.0,26.0,2.0,3.0,2.0,1.0,4.0,6.0,1.0,2.0,7.0,5.0,24.0,9.0,2.0,3.0,17.0,1.0,66.0,31.0,28.0,15.0,38.0,19.0,14.0,64.0,20.0,46.0,17.0,20.0,47.0,57.0,23.0,21.0,30.0,31.0,57.0,50.0,22.0,18.0,53.0,28.0,2.0,14.0,11.0,16.0,12.0,10.0,5.0
2020-08-01 10:00:00,6.0,9.0,9.0,10.0,5.0,7.0,8.0,5.0,6.0,7.0,28.0,26.0,28.0,27.0,22.0,28.0,1.0,21.0,18.0,30.0,12.0,21.0,9.0,58.0,41.0,38.0,15.0,38.0,17.0,12.0,76.0,25.0,52.0,26.0,22.0,69.0,65.0,24.0,19.0,36.0,39.0,104.0,46.0,50.0,20.0,88.0,20.0,66.84,73.22,73.45,91.99,79.46,36.51,87.78,91.16,56.34,66.34,67.05,62.54,27.52,92.3,2.6,0.6,1.1,1.4,0.8,2.9,0.3,0.1,0.2,0.2,0.1,0.5,1.54,1.21,1.55,1.38,1.04,1.16,0.16,0.17,0.4,0.2,0.2,0.2,0.4,0.1,0.2,0.3,0.2,0.1,0.2,12.0,5.0,3.0,2.0,4.0,1.0,1.0,15.0,2.0,4.0,3.0,2.0,8.0,6.0,1.0,2.0,7.0,6.0,25.0,7.0,8.0,2.0,22.0,2.0,39.0,34.0,33.0,12.0,32.0,15.0,11.0,53.0,22.0,45.0,21.0,19.0,56.0,55.0,22.0,16.0,26.0,30.0,66.0,35.0,38.0,17.0,55.0,18.0,5.0,16.0,12.0,5.0,11.0,6.0,6.0
2020-08-01 11:00:00,5.0,9.0,10.0,10.0,5.0,7.0,8.0,5.0,6.0,7.0,50.0,17.0,28.0,40.0,19.0,28.0,1.0,23.0,10.0,39.0,9.0,27.0,12.0,29.0,47.0,40.0,22.0,34.0,23.0,10.0,68.0,25.0,42.0,23.0,23.0,50.0,37.0,26.0,37.0,30.0,31.0,69.0,37.0,25.0,20.0,56.0,20.0,81.85,89.09,95.09,104.0,99.25,66.51,103.9,104.2,77.05,96.19,88.58,106.1,65.65,109.2,2.7,0.7,1.1,0.9,0.8,3.6,0.5,0.1,0.2,0.1,0.1,0.6,1.64,1.17,1.74,1.4,1.01,1.32,0.24,0.16,0.42,0.1,0.2,0.2,0.4,0.1,0.3,0.3,0.2,0.1,0.2,5.0,5.0,4.0,3.0,4.0,2.0,1.0,11.0,2.0,3.0,2.0,2.0,6.0,3.0,2.0,3.0,4.0,5.0,11.0,6.0,3.0,2.0,9.0,2.0,22.0,39.0,33.0,18.0,27.0,19.0,9.0,52.0,22.0,37.0,19.0,20.0,41.0,33.0,24.0,33.0,24.0,24.0,52.0,28.0,21.0,18.0,42.0,18.0,32.0,17.0,8.0,21.0,12.0,5.0,5.0
2020-08-01 12:00:00,4.0,10.0,9.0,11.0,5.0,7.0,8.0,5.0,6.0,6.0,33.0,21.0,23.0,31.0,27.0,26.0,2.0,21.0,19.0,35.0,21.0,21.0,18.0,32.0,32.0,26.0,16.0,30.0,28.0,6.0,31.0,22.0,29.0,20.0,20.0,25.0,15.0,18.0,18.0,31.0,23.0,28.0,42.0,19.0,12.0,26.0,16.0,115.3,119.7,107.9,117.1,110.5,118.7,125.1,121.1,112.3,119.3,99.12,127.6,109.1,125.5,2.6,0.6,1.3,0.4,0.9,3.3,0.5,0.1,0.3,0.1,0.1,0.5,1.53,1.15,1.24,1.36,1.0,0.95,0.17,0.15,0.29,0.2,0.2,0.2,0.4,0.1,0.2,0.4,0.2,0.1,0.2,5.0,4.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,6.0,4.0,3.0,6.0,2.0,1.0,3.0,1.0,24.0,27.0,22.0,13.0,23.0,22.0,4.0,27.0,18.0,26.0,15.0,17.0,21.0,13.0,16.0,15.0,23.0,17.0,24.0,32.0,16.0,10.0,21.0,15.0,21.0,12.0,15.0,17.0,15.0,11.0,18.0
2020-08-01 13:00:00,4.0,10.0,9.0,10.0,5.0,7.0,8.0,5.0,7.0,6.0,16.0,42.0,19.0,28.0,26.0,11.0,39.0,19.0,9.0,36.0,9.0,21.0,8.0,31.0,28.0,28.0,10.0,23.0,22.0,4.0,18.0,14.0,21.0,17.0,16.0,24.0,10.0,13.0,10.0,31.0,21.0,14.0,39.0,13.0,7.0,12.0,12.0,119.3,134.2,117.5,118.4,113.4,141.0,125.8,123.9,117.9,125.4,102.4,125.1,129.8,129.3,1.9,0.4,1.1,0.3,0.8,2.2,0.4,0.1,0.3,0.1,0.1,0.4,1.46,1.14,1.18,1.33,0.99,0.92,0.13,0.15,0.26,0.2,0.2,0.2,0.4,0.1,0.3,0.3,0.2,0.1,0.2,6.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,6.0,4.0,1.0,7.0,2.0,1.0,1.0,1.0,22.0,21.0,23.0,8.0,17.0,16.0,2.0,16.0,11.0,18.0,13.0,14.0,20.0,8.0,12.0,7.0,22.0,15.0,13.0,28.0,10.0,5.0,11.0,11.0,6.0,10.0,15.0,27.0,13.0,5.0,5.0
2020-08-01 14:00:00,4.0,10.0,9.0,9.0,5.0,6.0,8.0,5.0,6.0,6.0,17.0,38.0,15.0,20.0,15.0,6.0,12.0,18.0,1.0,25.0,25.0,17.0,1.0,14.0,29.0,22.0,5.0,32.0,17.0,4.0,12.0,17.0,16.0,16.0,17.0,19.0,8.0,14.0,7.0,31.0,20.0,10.0,37.0,11.0,5.0,7.0,11.0,110.4,121.3,107.0,119.5,112.4,131.5,118.7,113.7,110.4,118.2,103.1,116.5,120.9,118.2,1.5,0.4,1.0,0.2,0.8,1.3,0.4,0.1,0.2,0.1,0.1,0.3,1.44,1.13,1.16,1.32,0.98,0.9,0.12,0.15,0.27,0.1,0.1,0.2,0.4,0.1,0.2,0.3,0.2,0.1,0.2,2.0,5.0,3.0,1.0,6.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,1.0,6.0,2.0,1.0,1.0,1.0,11.0,22.0,18.0,3.0,23.0,14.0,2.0,10.0,13.0,14.0,12.0,14.0,16.0,6.0,13.0,4.0,21.0,14.0,8.0,28.0,8.0,3.0,6.0,9.0,10.0,8.0,7.0,4.0,13.0,1.0,21.0
2020-08-01 15:00:00,4.0,11.0,9.0,78.94,5.0,6.0,8.0,5.0,6.0,6.0,31.0,13.0,15.0,8.0,1.0,1.0,2.0,17.0,5.0,20.0,14.0,13.0,1.0,10.0,26.0,21.0,5.0,28.0,9.0,4.0,11.0,14.0,15.0,16.0,13.0,16.0,8.0,14.0,8.0,29.0,18.0,10.0,32.0,10.0,5.0,6.0,9.0,108.3,115.1,99.48,17.0,105.7,120.3,114.4,111.7,105.8,104.7,97.93,118.2,113.8,115.1,1.2,0.3,86.29,0.1,0.6,1.2,0.4,0.1,0.8,0.1,0.1,0.1,1.45,1.12,1.16,1.31,0.96,0.88,0.14,0.16,0.28,0.1,0.1,0.1,7.0,0.1,0.2,0.3,0.2,0.1,0.2,1.0,4.0,3.0,1.0,5.0,0.3,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,4.0,1.0,6.0,2.0,1.0,1.0,1.0,8.0,20.0,17.0,3.0,20.0,2.0,2.0,9.0,11.0,12.0,12.0,11.0,13.0,7.0,13.0,5.0,17.0,13.0,8.0,24.0,8.0,3.0,5.0,8.0,24.0,8.0,1.0,1.0,12.0,4.0,10.0
2020-08-01 16:00:00,4.0,12.0,9.0,9.0,5.0,7.0,8.0,6.0,6.0,6.0,4.0,60.0,10.0,47.0,9.0,4.0,7.0,16.0,26.0,21.0,8.0,9.0,4.0,9.0,21.0,14.0,4.0,23.0,12.0,3.0,8.0,11.0,9.0,11.0,12.0,9.0,6.0,10.0,7.0,29.0,17.0,8.0,31.0,7.0,4.0,5.0,8.0,109.9,113.3,103.0,115.4,107.4,117.7,114.8,111.2,106.1,104.9,98.96,117.9,111.5,115.3,1.4,0.2,1.5,0.1,0.5,0.9,0.4,0.1,0.3,0.1,0.1,0.1,1.49,1.12,1.15,1.31,0.96,0.86,0.18,0.16,0.29,0.1,0.1,0.1,0.4,0.1,0.2,0.2,0.2,0.1,0.2,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,7.0,16.0,11.0,3.0,17.0,9.0,1.0,7.0,8.0,8.0,8.0,10.0,7.0,5.0,9.0,4.0,18.0,11.0,6.0,21.0,5.0,2.0,3.0,7.0,2.0,5.0,4.0,1.0,11.0,18.0,4.0
2020-08-01 17:00:00,4.0,14.0,9.0,8.0,5.0,8.0,8.0,6.0,6.0,6.0,3.0,36.0,9.0,26.0,18.0,22.0,7.0,11.0,26.0,14.0,3.0,11.0,6.0,8.0,22.0,14.0,5.0,20.0,7.0,3.0,7.0,12.0,9.0,12.0,10.0,8.0,6.0,11.0,6.0,24.0,17.0,7.0,35.0,7.0,5.0,4.0,7.0,110.5,114.8,107.3,120.4,109.0,117.7,116.4,113.2,107.7,108.1,98.72,115.5,111.9,115.5,1.8,0.2,1.2,0.1,0.6,0.8,0.5,0.1,0.3,0.1,0.1,0.1,1.56,1.12,1.15,1.32,0.97,0.87,0.24,0.15,0.28,0.1,0.1,0.1,0.4,0.1,0.2,0.2,0.2,0.1,0.2,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,6.0,18.0,11.0,3.0,15.0,6.0,1.0,6.0,8.0,7.0,8.0,8.0,6.0,4.0,9.0,3.0,15.0,11.0,6.0,24.0,5.0,3.0,3.0,6.0,1.0,5.0,14.0,1.0,9.0,16.0,3.0
2020-08-01 18:00:00,4.0,17.0,9.0,9.0,5.0,8.0,8.0,6.0,6.0,6.0,24.0,14.0,10.0,3.0,14.0,22.0,19.0,7.0,14.0,7.0,3.0,10.0,10.0,8.0,20.0,18.0,7.0,20.0,9.0,3.0,7.0,12.0,9.0,11.0,10.0,10.0,6.0,9.0,7.0,21.0,18.0,9.0,34.0,8.0,5.0,4.0,8.0,111.3,114.3,106.8,119.8,108.9,117.8,116.8,115.1,107.9,108.3,98.37,122.4,112.6,115.5,2.2,0.1,1.0,0.1,0.6,0.6,0.7,0.1,0.2,0.1,0.1,0.1,1.63,1.12,1.15,1.32,0.98,0.88,0.31,0.14,0.27,0.1,0.1,0.2,0.4,0.1,0.2,0.3,0.2,0.1,0.2,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,17.0,14.0,5.0,15.0,7.0,1.0,5.0,8.0,7.0,8.0,8.0,8.0,4.0,7.0,4.0,14.0,12.0,7.0,24.0,6.0,3.0,2.0,7.0,17.0,6.0,11.0,11.0,4.0,10.0,2.0
