,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2016-08-01 09:00:00,7.0,5.0,9.0,3.0,2.0,4.0,7.0,2.0,4.0,4.0,11.0,4.0,9.0,13.0,19.0,12.0,8.0,12.0,10.0,13.0,15.0,13.0,34.0,62.0,31.0,33.0,35.0,33.0,32.0,54.0,70.0,39.0,108.0,31.0,46.0,46.0,22.0,25.0,44.0,39.0,58.0,99.0,26.0,26.0,24.0,25.0,27.58,25.87,27.71,34.44,34.14,24.32,21.88,38.7,30.94,35.99,25.4,46.07,40.8,39.99,1.2,1.8,0.4,0.7,2.0,0.4,0.4,0.6,0.1,0.1,0.3,0.2,1.47,1.19,1.18,1.37,1.16,1.11,0.11,0.03,0.07,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,6.0,14.0,5.0,6.0,4.0,5.0,5.0,12.0,18.0,7.0,39.0,5.0,8.0,10.0,3.0,3.0,10.0,11.0,14.0,32.0,5.0,3.0,6.0,3.0,24.0,40.0,24.0,23.0,28.0,26.0,24.0,35.0,42.0,28.0,48.0,23.0,35.0,31.0,17.0,21.0,28.0,22.0,37.0,50.0,19.0,20.0,15.0,20.0,5.0,5.0,10.0,7.0,6.0,5.0
2016-08-01 10:00:00,7.0,5.0,9.0,3.0,3.0,3.0,7.0,2.0,4.0,4.0,12.0,9.0,11.0,15.0,16.0,20.0,6.0,14.0,14.0,11.0,18.0,18.0,52.0,62.0,32.0,37.0,42.0,46.0,27.0,19.0,65.0,35.0,86.0,29.0,46.0,51.0,25.0,28.0,33.0,42.0,30.0,104.0,28.0,10.0,24.0,28.0,32.37,28.92,29.86,34.49,43.78,43.58,25.79,45.59,31.43,41.66,32.19,65.55,47.18,41.88,1.6,1.7,0.6,1.0,1.5,1.0,0.4,0.6,0.2,0.2,0.1,0.2,1.49,1.19,1.15,1.38,1.16,1.1,0.12,0.03,0.05,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.3,0.2,12.0,15.0,7.0,10.0,7.0,9.0,5.0,4.0,16.0,7.0,32.0,6.0,10.0,13.0,4.0,4.0,9.0,13.0,7.0,36.0,5.0,2.0,7.0,4.0,33.0,38.0,22.0,23.0,31.0,32.0,19.0,13.0,41.0,24.0,38.0,20.0,31.0,31.0,19.0,22.0,20.0,21.0,19.0,49.0,20.0,7.0,13.0,22.0,4.0,4.0,8.0,4.0,7.0,7.0
2016-08-01 11:00:00,7.0,5.0,9.0,3.0,3.0,2.0,6.0,2.0,3.0,4.0,20.0,11.0,17.0,19.0,18.0,25.0,21.0,15.0,17.0,6.0,19.0,9.0,73.0,66.0,75.0,23.0,30.0,44.0,34.0,19.0,74.0,43.0,73.0,31.0,36.0,40.0,39.0,27.0,57.0,40.0,25.0,77.0,21.0,9.0,11.0,23.0,45.71,49.01,52.09,51.33,54.09,58.17,39.02,55.38,46.73,61.88,49.39,78.04,69.76,59.11,2.1,3.6,0.8,1.8,2.3,1.9,0.4,1.6,0.2,0.2,0.1,0.1,1.47,1.2,1.16,1.36,1.16,1.09,0.11,0.05,0.07,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.3,0.2,17.0,15.0,22.0,4.0,4.0,8.0,7.0,4.0,20.0,9.0,22.0,7.0,6.0,9.0,6.0,3.0,17.0,12.0,5.0,22.0,3.0,1.0,4.0,3.0,46.0,43.0,41.0,17.0,24.0,32.0,24.0,13.0,44.0,29.0,40.0,21.0,26.0,25.0,30.0,23.0,31.0,21.0,17.0,44.0,16.0,7.0,6.0,18.0,10.0,7.0,8.0,19.0,5.0,6.0
2016-08-01 12:00:00,7.0,5.0,9.0,4.0,3.0,10.0,6.0,2.0,3.0,3.0,21.0,15.0,21.0,27.0,23.0,23.0,26.0,20.0,15.0,13.0,21.0,20.0,74.0,56.0,68.0,30.0,22.0,45.0,37.0,24.0,83.0,44.0,84.0,53.0,44.0,38.0,71.0,32.0,64.0,36.0,26.0,62.0,25.0,14.0,16.0,29.0,61.09,60.45,76.21,64.03,68.79,77.25,52.59,61.82,59.47,81.12,69.72,95.45,86.32,72.12,1.8,5.0,0.9,2.5,3.2,5.0,0.4,1.7,0.2,0.2,0.1,0.2,1.46,1.2,1.15,1.36,1.15,1.08,0.1,0.05,0.07,0.3,0.3,0.2,0.3,0.1,0.3,0.2,0.3,0.2,0.2,15.0,10.0,16.0,5.0,2.0,7.0,6.0,4.0,21.0,8.0,23.0,13.0,8.0,8.0,14.0,2.0,18.0,10.0,4.0,14.0,3.0,2.0,4.0,4.0,52.0,41.0,43.0,22.0,19.0,34.0,27.0,18.0,51.0,32.0,50.0,34.0,31.0,25.0,49.0,28.0,36.0,21.0,19.0,40.0,20.0,11.0,10.0,24.0,11.0,8.0,11.0,20.0,8.0,4.0
2016-08-01 13:00:00,7.0,5.0,9.0,3.0,3.0,11.0,6.0,2.0,3.0,2.0,22.0,25.0,26.0,22.0,23.0,24.0,31.0,27.0,22.0,15.0,14.0,6.0,64.0,61.0,91.0,31.0,18.0,43.0,32.0,29.0,100.0,41.0,61.0,44.0,33.0,38.0,40.0,17.0,57.0,29.0,34.0,65.0,26.0,17.0,20.0,22.0,71.65,73.31,97.97,76.75,84.56,89.89,63.83,77.94,71.16,101.5,82.99,99.4,98.05,90.22,1.8,6.1,0.7,2.4,3.1,2.7,0.4,2.1,0.2,0.2,0.1,0.1,1.46,1.2,1.15,1.36,1.16,1.08,0.11,0.04,0.07,0.2,0.3,0.2,0.3,0.1,0.4,0.2,0.3,0.2,0.2,14.0,11.0,24.0,6.0,2.0,6.0,5.0,5.0,27.0,7.0,14.0,9.0,5.0,8.0,4.0,42.0,15.0,8.0,5.0,15.0,3.0,2.0,4.0,2.0,42.0,44.0,55.0,23.0,16.0,35.0,25.0,22.0,59.0,30.0,40.0,31.0,26.0,26.0,33.0,3.0,34.0,18.0,26.0,43.0,22.0,14.0,13.0,19.0,9.0,11.0,10.0,19.0,15.0,11.0
2016-08-01 14:00:00,7.0,5.0,8.0,4.0,3.0,19.0,6.0,2.0,3.0,1.0,23.0,20.0,22.0,27.0,25.0,22.0,26.0,26.0,18.0,11.0,5.0,11.0,43.0,64.0,51.0,23.0,15.0,31.0,24.0,18.0,86.0,34.0,56.0,34.0,26.0,28.0,29.0,12.0,37.0,20.0,23.0,62.0,25.0,23.0,13.0,20.0,82.39,92.69,109.6,96.92,97.16,103.6,78.66,95.39,95.6,114.1,97.93,107.7,110.1,103.2,1.3,5.4,0.6,1.9,2.4,1.5,0.3,1.8,0.1,0.2,0.1,0.1,1.47,1.21,1.13,1.37,1.17,1.07,0.1,0.04,0.07,0.2,0.3,0.2,0.2,0.1,0.4,0.2,0.2,0.2,0.2,6.0,12.0,12.0,4.0,1.0,4.0,3.0,2.0,18.0,6.0,13.0,6.0,3.0,6.0,3.0,31.0,8.0,5.0,3.0,13.0,2.0,3.0,3.0,1.0,34.0,45.0,33.0,16.0,13.0,25.0,19.0,14.0,58.0,25.0,35.0,25.0,21.0,19.0,24.0,2.0,24.0,12.0,19.0,42.0,22.0,18.0,8.0,18.0,11.0,9.0,12.0,13.0,15.0,8.0
2016-08-01 15:00:00,6.0,33.0,8.0,3.0,3.0,27.0,7.0,2.0,3.0,1.0,25.0,11.0,21.0,9.0,20.0,13.0,25.0,26.0,15.0,11.0,10.0,9.0,31.0,27.0,78.0,16.0,14.0,13.0,11.0,12.0,55.0,25.0,47.0,30.0,20.0,13.0,30.0,12.0,58.0,16.0,18.0,37.0,19.0,18.0,7.0,23.0,97.76,105.8,123.7,122.8,122.4,119.9,103.2,111.4,116.3,131.8,119.6,131.1,129.4,119.6,1.4,3.9,0.4,1.1,1.5,0.8,0.4,0.9,0.1,0.1,0.1,0.1,1.51,1.21,1.12,1.41,1.18,1.07,0.1,0.03,0.05,0.2,0.2,0.2,0.2,0.1,0.5,0.2,0.2,0.2,0.2,0.2,0.3,20.0,2.0,1.0,1.0,1.0,2.0,9.0,4.0,11.0,5.0,2.0,3.0,3.0,1.0,15.0,5.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,6.0,47.0,13.0,13.0,11.0,9.0,10.0,40.0,19.0,30.0,22.0,17.0,8.0,26.0,11.0,34.0,9.0,15.0,26.0,17.0,15.0,5.0,20.0,12.0,10.0,9.0,13.0,15.0,5.0
2016-08-01 16:00:00,7.0,7.0,8.0,3.0,3.0,21.0,7.0,2.0,3.0,1.0,27.0,18.0,21.0,16.0,20.0,29.0,27.0,26.0,18.0,9.0,13.0,5.0,31.0,51.0,55.0,29.0,17.0,13.0,8.0,17.0,30.0,24.0,33.0,24.0,18.0,13.0,23.0,12.0,56.0,9.0,26.0,45.0,22.0,12.0,8.0,20.0,118.2,115.5,129.6,137.4,141.8,131.1,134.2,133.5,133.5,136.4,130.3,150.0,141.9,143.2,1.3,4.5,0.3,0.5,0.6,0.9,0.4,1.2,0.1,0.1,0.1,0.1,1.5,1.19,1.15,1.4,1.16,1.09,0.1,0.03,0.06,0.2,0.3,0.2,0.2,0.1,0.4,0.2,0.2,0.2,0.2,3.0,8.0,11.0,5.0,2.0,1.0,1.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,2.0,1.0,15.0,3.0,4.0,8.0,1.0,1.0,2.0,1.0,26.0,39.0,38.0,20.0,14.0,12.0,7.0,14.0,24.0,20.0,23.0,18.0,15.0,8.0,20.0,10.0,33.0,4.0,20.0,33.0,20.0,10.0,5.0,18.0,15.0,11.0,11.0,18.0,15.0,9.0
2016-08-01 17:00:00,7.0,6.0,7.0,3.0,3.0,20.0,7.0,2.0,3.0,2.0,20.0,17.0,21.0,24.0,21.0,21.0,30.0,27.0,23.0,8.0,9.0,15.0,21.0,44.0,77.0,24.0,13.0,12.0,7.0,23.0,29.0,29.0,29.0,19.0,20.0,15.0,24.0,10.0,58.0,14.0,21.0,35.0,19.0,10.0,11.0,16.0,134.5,132.3,141.5,148.8,152.7,141.9,142.6,155.7,146.3,139.6,146.0,164.5,152.6,165.1,0.9,3.0,0.4,0.3,0.7,0.9,0.3,0.8,0.1,0.1,0.1,0.1,1.46,1.17,1.16,1.37,1.15,1.11,0.09,0.02,0.05,0.2,0.2,0.2,0.2,0.1,0.4,0.2,0.2,0.2,0.2,1.0,6.0,16.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,1.0,15.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,19.0,34.0,52.0,18.0,11.0,11.0,6.0,18.0,25.0,24.0,22.0,15.0,17.0,10.0,21.0,8.0,34.0,7.0,18.0,27.0,17.0,8.0,8.0,15.0,9.0,11.0,12.0,19.0,18.0,14.0
2016-08-01 18:00:00,7.0,6.0,8.0,3.0,3.0,26.0,6.0,2.0,3.0,2.0,24.0,14.0,18.0,17.0,20.0,14.0,35.0,31.0,28.0,10.0,15.0,6.0,32.0,47.0,56.0,33.0,21.0,13.0,5.0,16.0,28.0,26.0,36.0,26.0,23.0,10.0,31.0,9.0,67.0,15.0,16.0,49.0,17.0,9.0,9.0,14.0,137.9,135.6,141.0,146.3,149.0,154.4,145.7,154.6,149.7,149.9,137.1,162.5,163.4,176.0,0.9,5.3,0.4,0.3,0.3,1.0,0.3,2.0,0.1,0.1,0.1,0.1,1.44,1.16,1.14,1.35,1.14,1.09,0.09,0.02,0.05,0.2,0.3,0.2,0.2,0.1,0.5,0.2,0.2,0.2,0.2,2.0,7.0,10.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,3.0,3.0,2.0,1.0,16.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,28.0,36.0,40.0,24.0,18.0,11.0,4.0,14.0,24.0,22.0,26.0,21.0,19.0,6.0,28.0,7.0,42.0,9.0,14.0,37.0,16.0,7.0,6.0,13.0,13.0,9.0,10.0,25.0,20.0,18.0
